,Ticker,Risk,Yield,Price,Date,Fund,Sponsor,Asset,Fee,TrackingError,Dislocation,Beta,Volume,Classifications
2222,BITB,0.246244,0.27995,49.32,2025-11-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,18.0259,35.132,0.9549,1589500,3-3
2223,BITB,0.030793,-0.216059,46.47,2025-12-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.5643,-20.669,0.9656,3812000,3-2
2224,BITB,0.072381,-1.115038,49.5,2025-12-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.8465,-121.804,0.9813,3172000,3-1
2225,BITB,-0.010857,-0.461832,50.52,2025-12-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.2818,-48.318,0.9796,2109000,3-2
2226,BITB,-0.004211,0.93551,50.3,2025-12-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.3269,108.883,0.9772,2222100,3-4
2227,BITB,-0.003763,-0.018833,48.55,2025-12-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.3299,1.519,0.9829,2344500,3-2
2228,BITB,-0.045073,1.0936,49.37,2025-12-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.0497,126.668,0.9808,1694300,3-4
2229,BITB,-0.040559,0.651047,50.6,2025-12-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.0803,76.881,0.9822,2014900,3-4
2230,BITB,-0.046826,0.976753,50.29,2025-12-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.0378,113.523,0.9816,2243800,2-4
2231,BITB,0.050026,-1.104592,49.89,2025-12-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.6948,-120.629,0.9789,3200400,3-1
2232,BITB,-0.098585,-0.014293,49.04,2025-12-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.6867,2.03,0.9732,2336200,2-2
2233,BITB,-0.159572,-1.014701,46.61,2025-12-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.2729,-110.516,0.9788,3041700,2-1
2234,BITB,-0.146797,-0.823517,47.59,2025-12-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.3596,-89.008,0.9807,4157800,2-1
2235,BITB,-0.148744,-1.017769,46.63,2025-12-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.3464,-110.861,0.9812,2439800,2-1
2236,BITB,-0.422292,-0.498376,45.93,2025-12-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.4907,-52.429,0.9799,4174700,2-2
2237,BITB,-0.511015,-0.218775,47.8,2025-12-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.8888,-20.974,0.9884,2797100,2-2
2238,BITB,-0.522492,0.436254,47.97,2025-12-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.8109,52.717,0.9899,2628700,2-3
2239,BITB,-0.763906,0.410842,47.61,2025-12-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,11.1732,49.858,0.9829,2818200,1-3
2240,BITB,-0.812031,-0.072679,47.4,2025-12-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.8467,-4.538,0.9817,941200,1-2
2241,BITB,-0.802451,1.156277,47.54,2025-12-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.9117,133.719,0.9945,2082700,1-4
2242,BITB,-0.816108,0.016159,47.31,2025-12-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.8191,5.456,0.9877,1451100,1-3
2243,BITB,-0.868527,-0.415507,47.73,2025-12-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.4635,-43.107,0.9838,2955200,1-2
2244,BITB,-0.880327,-0.218014,47.56,2025-12-31,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.3834,-20.889,0.9817,2615500,1-2
2245,BITB,-0.886292,0.27304,48.8,2026-01-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.343,34.355,0.9781,4694500,1-3
2246,BITB,-0.952358,0.228268,51.21,2026-01-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,9.8948,29.318,0.9855,5041600,1-3
2247,BITB,-0.71435,-1.04415,50.25,2026-01-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,11.5094,-113.829,0.9831,3608000,1-1
2248,BITB,-0.628832,0.373539,49.41,2026-01-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.0895,45.661,1.0381,3374000,2-3
2249,BITB,-0.631374,-0.043073,49.35,2026-01-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.0723,-1.208,1.0519,1763300,2-2
2250,BITB,-0.632292,-0.04876,49.0,2026-01-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.0661,-1.847,1.0483,2399000,2-2
2251,BITB,-0.749088,-0.038559,49.69,2026-01-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,11.2737,-0.7,1.0546,3214400,1-2
2252,BITB,-0.638201,0.325703,51.34,2026-01-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.026,40.28,1.0362,2691100,2-3
2253,BITB,-0.498894,0.820636,53.08,2026-01-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.971,95.959,1.0436,3070000,2-4
2254,BITB,-0.418405,-0.335061,51.72,2026-01-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.517,-34.056,1.0461,2454900,2-2
2255,BITB,-0.409891,0.10444,51.9,2026-01-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.5748,15.387,1.0596,2908600,2-3
2256,BITB,-0.306446,0.931483,48.63,2026-01-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.2766,108.43,1.0248,3229300,2-4
2257,BITB,-0.329791,1.598548,48.95,2026-01-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.1182,183.475,1.0227,3357700,2-4
2258,BITB,-0.268458,-0.628998,48.55,2026-01-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.5343,-67.124,1.0233,1718700,2-1
2259,BITB,-0.281685,0.377995,48.59,2026-01-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.4445,46.162,1.0155,1744000,2-3
2260,BITB,-0.27373,-0.621731,47.55,2026-01-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.4985,-66.307,1.0171,2051100,2-1
2261,BITB,-0.229867,-1.067505,48.51,2026-01-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.7961,-116.456,1.0199,2543700,2-1
2262,BITB,-0.227114,-0.881006,48.38,2026-01-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.8147,-95.475,1.0126,2342800,2-1
2263,BITB,-0.238472,-0.409614,45.67,2026-01-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.7377,-42.444,1.0101,5338400,2-2
2264,BITB,-0.266459,-0.292291,45.51,2026-01-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.5478,-29.245,1.0098,4583000,2-2
2265,BITB,-0.252554,-0.056908,42.34,2026-02-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.6422,-2.764,1.0077,7378800,2-2
2266,BITB,-0.060003,0.654073,41.47,2026-02-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.9484,77.221,0.9884,10223100,2-4
2267,BITB,-0.243331,0.506071,39.84,2026-02-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.7047,60.571,0.99,4511800,2-3
2268,BITB,-0.290229,1.323886,34.56,2026-02-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.3866,152.575,0.9682,11785700,2-4
2269,BITB,-0.13693,-0.169241,38.04,2026-02-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.4265,-15.402,0.9412,4362100,2-2
2270,BITB,0.018575,1.706855,38.44,2026-02-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.4815,195.659,0.9404,4309100,3-4
2271,BITB,0.070575,-0.884213,37.35,2026-02-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.8342,-95.836,0.942,3701400,3-1
2272,BITB,-0.012153,0.212106,36.69,2026-02-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.273,27.5,0.9374,2962400,3-3
2273,BITB,0.121041,-2.218418,35.5,2026-02-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,17.1766,-245.934,0.9469,3632400,3-1
2274,BITB,0.167832,0.33086,37.35,2026-02-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,17.494,40.86,0.9542,3604300,3-3
2275,BITB,0.168621,-0.763664,36.79,2026-02-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,17.4993,-82.274,0.9531,3012900,3-1
2276,BITB,0.057246,-0.484873,35.96,2026-02-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.7438,-50.91,0.9512,2564600,3-2
2277,BITB,0.066842,-0.591408,36.45,2026-02-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.8089,-62.895,0.9623,2406900,3-1
2278,BITB,0.037122,0.865971,36.79,2026-02-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.6073,101.06,0.9603,5269400,3-4
2279,BITB,0.03729,-0.426163,35.01,2026-02-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.6084,-44.305,0.951,3996100,3-2
2280,BITB,0.038657,-0.073587,35.01,2026-02-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.6177,-4.641,0.95,2117700,3-2
2281,BITB,0.09356,1.884467,37.59,2026-02-25,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.9901,215.64,0.9646,3493100,3-4
2282,BITB,0.274367,-0.245807,36.65,2026-02-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,18.2167,-24.015,0.9647,4646100,3-2
2283,BITB,0.282913,-0.241529,35.63,2026-02-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,18.2747,-23.534,0.9604,2424400,3-2
2284,BITB,0.349137,0.864508,37.56,2026-03-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,18.7239,100.895,0.9604,6927800,3-4
2285,BITB,0.360591,-0.429776,37.06,2026-03-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,18.8016,-44.712,0.9614,6853900,3-2
2286,BITB,0.219765,-0.953045,39.72,2026-03-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,17.8463,-103.579,0.9703,6515400,3-1
2287,BITB,0.205095,0.586822,38.7,2026-03-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,17.7468,69.655,0.9686,5628700,3-4
2288,BITB,0.21791,0.401628,36.98,2026-03-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,17.8337,48.821,0.971,3069000,3-3
2289,BITB,0.147438,0.287844,37.5,2026-03-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,17.3556,36.02,0.9711,5167200,3-3
2290,BITB,0.02373,0.273431,38.05,2026-03-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.5164,34.399,0.969,4777600,3-3
2291,BITB,-0.031566,-0.080795,38.37,2026-03-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.1413,-5.451,0.971,3206900,3-2
2292,BITB,-0.036387,-0.597232,38.27,2026-03-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.1086,-63.551,0.972,3052200,3-1
2293,BITB,-0.349876,0.43039,38.67,2026-03-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.9819,52.057,0.9683,5953800,2-3
2294,BITB,-0.354191,-1.617585,40.18,2026-03-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.9527,-178.34,0.9581,4149300,2-1
2295,BITB,-0.094275,0.785267,40.51,2026-03-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.7159,91.98,0.9553,3537600,2-4
2296,BITB,-0.018479,-0.807139,38.58,2026-03-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.2301,-87.165,0.9604,2510300,3-1
2297,BITB,-0.009126,0.408756,38.16,2026-03-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.2935,49.623,0.9547,2718600,3-3
2298,BITB,0.021291,-0.743567,38.13,2026-03-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.4999,-80.013,0.9534,2486800,3-1
2299,BITB,0.021525,0.509913,38.38,2026-03-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.5015,61.003,0.954,2240200,3-3
2300,BITB,0.085508,-2.519102,37.65,2026-03-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.9355,-279.761,0.9548,2293700,3-1
2301,BITB,0.028942,-0.363379,38.47,2026-03-25,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.5518,-37.242,0.9567,1501000,3-2
2302,BITB,-0.155463,-0.896889,37.21,2026-03-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.3008,-97.262,0.9563,2171600,2-1
2303,BITB,-0.170208,-0.331986,35.84,2026-03-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.2008,-33.71,0.9584,2336400,2-2
2304,BITB,-0.255961,-0.227928,36.11,2026-03-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.619,-22.004,0.9591,2521500,2-2
2305,BITB,-0.278434,0.761948,36.81,2026-03-31,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.4666,89.357,0.9585,2959500,2-4
2306,BITB,-0.288912,0.470909,37.01,2026-04-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.3955,56.615,0.9544,1710700,2-3
2307,BITB,-0.288983,0.370503,36.39,2026-04-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.395,45.319,0.9552,1946800,2-3
2308,BITB,-0.237301,1.670804,37.87,2026-04-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.7456,191.603,0.9622,1883200,2-4
2309,BITB,1.015108,-3.116939,37.47,2026-04-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.2418,-347.017,0.9328,1728500,4-1
2310,BITB,1.773648,1.030073,38.74,2026-04-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,28.3876,119.521,0.9289,1744700,4-4
2311,BITB,1.769608,0.615228,39.18,2026-04-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,28.3602,72.851,0.9284,1724200,4-4
2312,BITB,1.753681,0.671262,39.82,2026-04-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,28.2522,79.155,0.9334,1451500,4-4
2313,BITB,1.858036,-1.997597,39.85,2026-04-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,28.9601,-221.091,0.9236,1588200,4-1
2314,BITB,1.89078,4.018095,40.35,2026-04-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.1822,455.673,0.9222,2552100,4-4
2315,BITB,1.756973,0.324174,40.76,2026-04-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,28.2745,40.107,0.9224,1386100,4-3
2316,BITB,1.692764,0.073862,40.94,2026-04-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,27.8389,11.947,0.9298,1704000,4-3
2317,BITB,1.680587,0.335999,42.09,2026-04-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,27.7563,41.438,0.932,4228300,4-3
2318,BITB,1.647767,1.963845,41.46,2026-04-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,27.5337,224.57,0.9323,1438700,4-4
2319,BITB,1.832588,-1.513719,40.76,2026-04-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,28.7875,-166.655,0.9297,1527000,4-1
2320,BITB,2.00009,0.70238,42.84,2026-04-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.9238,82.656,0.9376,1693300,4-4
2321,BITB,2.053137,-0.651525,42.23,2026-04-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.2837,-69.659,0.9354,1885600,4-1
2322,BITB,2.073842,-0.202441,42.18,2026-04-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.4241,-19.137,0.9346,1526000,4-2
2323,BITB,2.100867,-1.03694,41.75,2026-04-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.6074,-113.018,0.9294,1420300,4-1
2324,BITB,2.106386,1.44823,41.45,2026-04-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.6449,166.564,0.9287,750000,4-4
2325,BITB,2.110933,-1.376306,40.98,2026-04-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.6757,-151.196,0.9199,1535900,4-1
2326,BITB,2.103343,0.472747,41.48,2026-04-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.6242,56.822,0.9292,970900,4-3
2327,BITB,2.107071,0.057885,42.59,2026-05-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.6495,10.15,0.9267,1843100,4-3
2328,BITB,2.064176,0.998718,43.48,2026-05-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.3585,115.994,0.9237,1452600,4-4
2329,BITB,1.055098,1.069883,44.32,2026-05-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.5131,124.0,0.9704,1185500,4-4
2330,BITB,0.258032,0.731549,44.22,2026-05-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,18.1059,85.937,0.9736,1005200,3-4
2331,BITB,0.254481,0.317612,43.52,2026-05-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,18.0818,39.369,0.9665,1417800,3-3
2332,BITB,0.256172,-0.180489,43.54,2026-05-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,18.0933,-16.667,0.9734,673300,3-2
2333,BITB,0.064726,0.019695,44.51,2026-05-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.7945,5.854,0.9652,1233700,3-3
2334,BITB,-0.078377,-0.485516,43.87,2026-05-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.8237,-50.983,0.9508,1199100,2-2
2335,BITB,-0.080622,0.196184,43.22,2026-05-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.8085,25.709,0.9539,1606800,2-3
2336,BITB,-0.079085,0.269712,44.22,2026-05-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.8189,33.98,0.9502,1813400,2-3
2337,BITB,-0.067444,-0.066628,42.95,2026-05-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.8979,-3.858,0.9542,1616400,2-2
2338,BITB,-0.063314,-0.645015,41.73,2026-05-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.9259,-68.926,0.9592,1875400,2-1
2339,BITB,-0.420143,-0.542497,41.68,2026-05-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.5053,-57.393,0.9578,767300,2-2
2340,BITB,-1.043452,-0.276371,42.15,2026-05-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,9.2768,-27.454,0.9611,873700,1-2
2341,BITB,-1.309293,-0.548272,42.14,2026-05-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,7.4734,-58.043,0.9312,956500,1-2
2342,BITB,-1.405735,0.005157,41.14,2026-05-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,6.8191,4.218,0.924,1312000,1-3
2343,BITB,-1.528598,0.045978,41.21,2026-05-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,5.9856,8.81,0.9176,2309400,1-3
2344,BITB,-1.541118,0.299535,40.66,2026-05-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,5.9007,37.336,0.8934,1091900,1-3
2345,BITB,-1.382877,-0.898738,39.82,2026-05-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,6.9742,-97.47,0.8963,1635300,1-1
2346,BITB,-1.415273,-0.508496,39.87,2026-05-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,6.7544,-53.568,0.8598,1599300,1-2
2347,BITB,-1.434678,-0.804522,38.81,2026-06-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,6.6228,-86.871,0.8588,2051000,1-1
2348,BITB,-1.417579,-1.006367,36.49,2026-06-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,6.7388,-109.578,0.8515,2765100,1-1
2349,BITB,-1.39973,-0.779508,35.49,2026-06-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,6.8599,-84.057,0.839,1929500,1-1
2350,BITB,-0.817901,-2.033938,34.51,2026-06-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.8069,-225.18,0.8442,2953900,1-1
2351,BITB,-0.722911,-3.452654,32.74,2026-06-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,11.4513,-384.785,0.8634,4753400,1-1
2352,BITB,-0.405003,-1.590195,34.4,2026-06-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.608,-175.259,0.8889,1903100,2-1
2353,BITB,-0.423008,-1.224947,33.68,2026-06-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.4858,-134.168,0.8879,2402300,2-1
2354,BITB,-0.421272,-1.754291,33.61,2026-06-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.4976,-193.72,0.9064,1814700,2-1
2355,BITB,-0.416805,0.106688,34.51,2026-06-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.5279,15.64,0.908,1693400,2-3
2356,BITB,-0.422271,1.291154,34.52,2026-06-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.4908,148.893,0.8889,2027100,2-4
2357,BITB,-0.373206,0.352787,36.15,2026-06-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.8237,43.326,0.9056,1310000,2-3
2358,BITB,-0.36482,-0.040688,35.63,2026-06-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.8806,-0.939,0.9102,740700,2-2
2359,BITB,-0.359143,-0.576896,34.86,2026-06-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.9191,-61.263,0.9128,1808200,2-1
2360,BITB,-0.366871,-0.144868,34.13,2026-06-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.8666,-12.66,0.9104,2040700,2-2
2361,BITB,-0.290758,0.620372,34.97,2026-06-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,14.383,73.43,0.9111,1118500,2-4
2362,BITB,-0.186374,-1.336094,33.84,2026-06-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.0911,-146.673,0.9198,1049600,2-1
2363,BITB,-0.067842,-2.304188,32.48,2026-06-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.8952,-255.583,0.9294,3163600,2-1
2364,BITB,-0.024224,-1.097815,32.12,2026-06-25,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.1911,-119.866,0.9227,3312300,3-1
2365,BITB,-0.059,-0.867275,32.37,2026-06-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,15.9552,-93.93,0.9251,1819100,2-1
2366,BITB,0.0002,-0.837373,32.74,2026-06-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.3568,-90.566,0.9265,1741900,3-1
2367,BITB,0.000137,0.198623,31.86,2026-06-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.3564,25.983,0.9284,1829100,3-3
2368,BITB,-0.007111,1.536146,32.55,2026-07-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.3072,176.454,0.9129,1882500,3-4
2369,BITB,-0.044914,0.781459,33.35,2026-07-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,16.0508,91.552,1.0023,1779300,3-4
2370,BITB,-0.428968,0.122597,34.58,2026-07-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.4454,17.43,1.0106,1733100,2-3
2371,BITB,-0.444531,0.387857,34.63,2026-07-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,13.3398,47.272,1.0058,1361700,2-3
2372,BITB,-0.641115,-0.134348,33.77,2026-07-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.0062,-11.476,1.0104,1186800,2-2
2373,BITB,-0.640385,-0.012943,34.31,2026-07-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.0112,2.182,1.0274,954100,2-2
2374,BITB,-0.633175,-0.331249,34.7,2026-07-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.0601,-33.628,1.0258,784300,2-2
2375,BITB,-0.631621,0.368718,33.78,2026-07-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.0706,45.119,1.0217,1080100,2-3
2376,BITB,-0.603979,-1.302338,35.05,2026-07-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.2581,-142.875,1.0119,1573300,2-1
2377,BITB,-0.57973,0.288615,35.25,2026-07-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.4226,36.107,1.0101,699200,2-3
2378,BITB,-0.583378,0.591574,34.88,2026-07-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.3979,70.19,1.0093,608100,2-4
2379,BITB,-0.595648,0.615837,34.82,2026-07-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.3147,72.92,1.016,1055800,2-4
2380,BITB,-0.57492,-0.177482,35.35,2026-07-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.4553,-16.329,0.9884,1257700,2-2
2381,BITB,-0.646951,0.47206,36.07,2026-07-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,11.9666,56.745,0.9911,1057800,2-3
2382,BITB,-0.808754,-0.550194,35.78,2026-07-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.869,-58.259,0.9937,555500,1-2
2383,BITB,-1.06038,-1.056073,35.15,2026-07-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,9.162,-115.17,0.9949,857500,1-1
2384,BITB,-1.096527,-0.238809,34.84,2026-07-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,8.9168,-23.228,0.9947,1068900,1-2
2385,BITB,-0.844167,1.734243,35.23,2026-07-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,10.6287,198.74,0.9924,719100,1-4
2386,BITB,-0.575513,-0.081,34.63,2026-07-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.4512,-5.475,0.9874,940500,2-2
2387,BITB,-0.562741,-0.338344,34.48,2026-07-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.5379,-34.426,0.9844,1561800,2-2
2388,BITB,-0.529731,0.386333,35.14,2026-07-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.7618,47.1,0.9878,1168700,2-3
2389,BITB,-0.529694,-0.092479,34.13,2026-07-31,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.7621,-6.766,0.9839,1670200,2-2
2390,BITB,-0.52818,-1.154883,34.65,2026-08-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.7723,-126.286,0.9892,1177400,2-1
2391,BITB,-0.639988,0.290572,34.86,2026-08-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,12.0139,36.327,0.9885,920400,2-3
2392,BITB,-0.697253,0.798878,35.18,2026-08-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,11.6254,93.512,0.9891,1079100,1-4
2393,BITB,-0.695349,0.102591,34.95,2026-08-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,11.6383,15.179,0.9867,464200,1-3
2394,BITB,-0.706666,-0.031841,35.24,2026-08-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,11.5615,0.056,0.9865,731100,1-2
