,Ticker,Risk,Yield,Price,Date,Fund,Sponsor,Asset,Fee,SpreadBps,Illiquidity,ADV,Volume,Classifications
2180,BITB,0.891535,-0.652982,62.22,2025-09-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.713,-3.6965,83.27,1257800,4-2
2181,BITB,0.895143,-0.652982,63.92,2025-10-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.713,-3.6945,83.58,1706200,4-2
2182,BITB,0.913062,-0.652982,65.8,2025-10-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.713,-3.6845,85.11,1539100,4-2
2183,BITB,0.882824,-0.652982,66.82,2025-10-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.713,-3.7013,87.61,1953000,4-2
2184,BITB,0.887111,-0.652982,68.27,2025-10-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.713,-3.6989,88.3,1857900,4-2
2185,BITB,0.908917,-0.743706,66.14,2025-10-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,21.786,-3.6868,93.24,2662300,4-1
2186,BITB,0.917615,-0.574598,67.12,2025-10-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.377,-3.682,94.76,1512800,4-2
2187,BITB,0.906493,-0.566247,65.83,2025-10-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.554,-3.6882,96.68,2178800,4-2
2188,BITB,0.913821,-0.561266,63.4,2025-10-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.66,-3.6841,105.35,4039500,4-2
2189,BITB,0.861334,-0.561266,63.05,2025-10-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.66,-3.7132,110.39,2724400,3-2
2190,BITB,0.854085,-0.561266,61.25,2025-10-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.66,-3.7172,116.32,3269500,3-2
2191,BITB,0.830519,-0.27879,60.52,2025-10-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,31.657,-3.7303,118.45,1657800,3-2
2192,BITB,0.836035,-0.524036,58.86,2025-10-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,26.45,-3.7272,124.33,4161900,3-2
2193,BITB,0.817502,-0.524036,57.88,2025-10-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,26.45,-3.7375,130.58,3966100,3-2
2194,BITB,0.838013,-0.524036,60.29,2025-10-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,26.45,-3.7261,132.07,2062100,3-2
2195,BITB,0.737228,-0.378323,60.84,2025-10-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.544,-3.782,139.31,3319200,3-2
2196,BITB,0.765049,-0.562623,58.6,2025-10-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.631,-3.7666,144.65,2530400,3-2
2197,BITB,0.717177,-0.562623,59.94,2025-10-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.631,-3.7931,147.79,1723900,3-2
2198,BITB,0.665837,-0.349487,60.16,2025-10-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.156,-3.8216,145.24,1540400,3-2
2199,BITB,0.782254,-0.5496,62.52,2025-10-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.908,-3.757,145.21,1166000,3-2
2200,BITB,0.72843,-0.411472,61.81,2025-10-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,28.84,-3.7869,143.99,1785100,3-2
2201,BITB,0.749525,-0.639525,60.12,2025-10-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.998,-3.7752,153.77,4719300,3-2
2202,BITB,0.733544,-0.639525,57.83,2025-10-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.998,-3.784,159.09,3815100,3-2
2203,BITB,0.717493,-0.639525,59.67,2025-10-31,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.998,-3.7929,161.16,2427600,3-2
2204,BITB,0.734678,-0.639525,57.98,2025-11-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.998,-3.7834,162.04,2569100,3-2
2205,BITB,0.746453,-0.639525,54.77,2025-11-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.998,-3.7769,168.24,4692600,3-2
2206,BITB,0.753386,-0.36021,56.48,2025-11-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.929,-3.773,166.79,2577300,3-2
2207,BITB,0.761097,-0.651439,54.85,2025-11-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,23.745,-3.7688,169.7,2968100,3-2
2208,BITB,0.76964,-0.284895,56.39,2025-11-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,31.528,-3.764,170.43,2813900,3-2
2209,BITB,0.785903,-0.336171,57.63,2025-11-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.439,-3.755,162.88,1694900,3-2
2210,BITB,0.855184,-0.336171,55.88,2025-11-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,30.439,-3.7166,158.64,1477600,3-2
2211,BITB,0.840819,-0.089245,55.2,2025-11-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.682,-3.7246,157.27,3107400,3-3
2212,BITB,0.847002,-0.37172,53.25,2025-11-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.684,-3.7211,163.84,4476700,3-2
2213,BITB,0.869233,-0.37172,51.24,2025-11-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.684,-3.7088,160.2,3288100,4-2
2214,BITB,0.869702,-0.37172,49.92,2025-11-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.684,-3.7086,165.71,6915500,4-2
2215,BITB,0.817577,-0.029419,50.44,2025-11-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,36.952,-3.7375,167.53,3223000,3-3
2216,BITB,0.840245,-0.175132,48.62,2025-11-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,33.858,-3.7249,169.0,4790300,3-3
2217,BITB,0.826902,0.110909,46.91,2025-11-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,39.931,-3.7323,171.1,4099500,3-3
2218,BITB,0.794904,0.110909,45.95,2025-11-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,39.931,-3.75,181.77,7123600,3-3
2219,BITB,0.858545,-0.102227,48.45,2025-11-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.406,-3.7148,184.45,3076200,3-3
2220,BITB,0.77167,0.186247,47.48,2025-11-25,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,41.531,-3.7629,190.35,4142500,3-3
2221,BITB,0.809192,0.048119,48.86,2025-11-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,38.598,-3.7421,189.94,2084400,3-3
2222,BITB,0.813676,0.048119,49.32,2025-11-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,38.598,-3.7396,180.16,1589500,3-3
2223,BITB,0.845788,0.048119,46.47,2025-12-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,38.598,-3.7218,178.09,3812000,3-3
2224,BITB,0.88155,0.048119,49.5,2025-12-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,38.598,-3.702,178.67,3172000,4-3
2225,BITB,0.881278,0.048119,50.52,2025-12-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,38.598,-3.7022,176.65,2109000,4-3
2226,BITB,0.846193,0.176004,50.3,2025-12-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,41.313,-3.7216,169.74,2222100,3-3
2227,BITB,0.865585,-0.10331,48.55,2025-12-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.383,-3.7108,168.22,2344500,4-3
2228,BITB,0.869478,0.112275,49.37,2025-12-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,39.96,-3.7087,164.46,1694300,4-3
2229,BITB,0.882133,-0.216007,50.6,2025-12-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,32.99,-3.7017,161.75,2014900,4-3
2230,BITB,0.849895,0.276882,50.29,2025-12-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.455,-3.7195,162.48,2243800,3-3
2231,BITB,0.783918,0.276882,49.89,2025-12-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.455,-3.7561,166.15,3200400,3-3
2232,BITB,0.800472,0.457849,49.04,2025-12-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,47.297,-3.7469,163.44,2336200,3-3
2233,BITB,0.842575,0.457849,46.61,2025-12-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,47.297,-3.7236,158.83,3041700,3-3
2234,BITB,0.817859,0.558284,47.59,2025-12-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,49.43,-3.7373,160.23,4157800,3-4
2235,BITB,0.838677,0.652671,46.63,2025-12-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,51.434,-3.7258,149.21,2439800,3-4
2236,BITB,0.841675,0.997852,45.93,2025-12-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,58.763,-3.7241,150.6,4174700,3-4
2237,BITB,0.869006,1.333025,47.8,2025-12-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,65.879,-3.709,145.88,2797100,4-4
2238,BITB,0.838241,1.070003,47.97,2025-12-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,60.294,-3.726,142.73,2628700,3-4
2239,BITB,0.836845,1.070003,47.61,2025-12-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,60.294,-3.7268,133.53,2818200,3-4
2240,BITB,0.784114,1.198908,47.4,2025-12-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,63.031,-3.756,128.55,941200,3-4
2241,BITB,0.768419,0.95458,47.54,2025-12-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,57.844,-3.7647,123.9,2082700,3-4
2242,BITB,0.721301,1.115841,47.31,2025-12-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,61.268,-3.7908,122.32,1451100,3-4
2243,BITB,0.708081,1.115841,47.73,2025-12-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,61.268,-3.7981,125.31,2955200,3-4
2244,BITB,0.632502,1.188489,47.56,2025-12-31,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,62.81,-3.84,122.79,2615500,3-4
2245,BITB,0.553825,1.188489,48.8,2026-01-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,62.81,-3.8836,126.23,4694500,3-4
2246,BITB,0.552475,1.188489,51.21,2026-01-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,62.81,-3.8844,133.45,5041600,3-4
2247,BITB,0.570937,1.290161,50.25,2026-01-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,64.969,-3.8742,136.76,3608000,3-4
2248,BITB,0.509986,1.290161,49.41,2026-01-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,64.969,-3.9079,139.28,3374000,3-4
2249,BITB,0.451639,1.074576,49.35,2026-01-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,60.392,-3.9403,139.44,1763300,3-4
2250,BITB,0.390513,1.240574,49.0,2026-01-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,63.916,-3.9741,140.18,2399000,3-4
2251,BITB,0.402061,1.104799,49.69,2026-01-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,61.033,-3.9677,142.41,3214400,3-4
2252,BITB,0.464121,1.104799,51.34,2026-01-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,61.033,-3.9334,141.39,2691100,3-4
2253,BITB,0.481386,0.676906,53.08,2026-01-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,51.948,-3.9238,143.69,3070000,3-4
2254,BITB,0.431611,0.880753,51.72,2026-01-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,56.276,-3.9514,142.99,2454900,3-4
2255,BITB,0.403716,0.780318,51.9,2026-01-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,54.144,-3.9668,140.75,2908600,3-4
2256,BITB,0.481103,0.685931,48.63,2026-01-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,52.14,-3.9239,142.81,3229300,3-4
2257,BITB,0.468799,-0.001552,48.95,2026-01-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,37.544,-3.9308,141.51,3357700,3-3
2258,BITB,0.402385,-0.144928,48.55,2026-01-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,34.499,-3.9676,139.12,1718700,3-3
2259,BITB,0.395975,0.035716,48.59,2026-01-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,38.335,-3.9711,137.15,1744000,3-3
2260,BITB,0.45179,0.035716,47.55,2026-01-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,38.335,-3.9402,135.4,2051100,3-3
2261,BITB,0.471978,0.190862,48.51,2026-01-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,41.629,-3.929,139.15,2543700,3-3
2262,BITB,0.470039,0.146715,48.38,2026-01-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,40.692,-3.9301,139.84,2342800,3-3
2263,BITB,0.52101,-0.014545,45.67,2026-01-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,37.268,-3.9018,148.18,5338400,3-3
2264,BITB,0.507247,-0.014545,45.51,2026-01-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,37.268,-3.9094,151.39,4583000,3-3
2265,BITB,0.566282,-0.087194,42.34,2026-02-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.725,-3.8767,160.35,7378800,3-3
2266,BITB,0.548272,-0.087194,41.47,2026-02-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.725,-3.8867,169.63,10223100,3-3
2267,BITB,0.558659,0.084134,39.84,2026-02-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,39.363,-3.881,165.89,4511800,3-3
2268,BITB,0.625165,-0.145423,34.56,2026-02-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,34.489,-3.8441,176.65,11785700,3-3
2269,BITB,0.74056,0.123118,38.04,2026-02-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,40.191,-3.7801,176.62,4362100,3-3
2270,BITB,0.751546,0.697723,38.44,2026-02-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,52.39,-3.7741,180.36,4309100,3-4
2271,BITB,0.7836,0.604795,37.35,2026-02-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,50.417,-3.7563,181.35,3701400,3-4
2272,BITB,0.799716,0.247681,36.69,2026-02-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,42.835,-3.7474,178.92,2962400,3-3
2273,BITB,0.803722,0.951791,35.5,2026-02-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,57.785,-3.7451,178.48,3632400,3-4
2274,BITB,0.838786,0.951791,37.35,2026-02-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,57.785,-3.7257,177.13,3604300,3-4
2275,BITB,0.825148,0.928566,36.79,2026-02-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,57.292,-3.7333,176.36,3012900,3-4
2276,BITB,0.869197,1.325079,35.96,2026-02-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,65.71,-3.7088,173.56,2564600,4-4
2277,BITB,0.817903,1.525104,36.45,2026-02-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,69.957,-3.7373,170.26,2406900,3-4
2278,BITB,0.819529,1.525104,36.79,2026-02-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,69.957,-3.7364,171.67,5269400,3-4
2279,BITB,0.869959,1.333307,35.01,2026-02-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,65.885,-3.7084,174.36,3996100,4-4
2280,BITB,0.906336,1.129644,35.01,2026-02-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,61.561,-3.6883,173.85,2117700,4-4
2281,BITB,0.965172,1.129644,37.59,2026-02-25,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,61.561,-3.6557,175.46,3493100,4-4
2282,BITB,0.962817,1.197614,36.65,2026-02-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,63.004,-3.657,177.69,4646100,4-4
2283,BITB,1.014944,1.197614,35.63,2026-02-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,63.004,-3.6281,176.41,2424400,4-4
2284,BITB,1.009314,1.197614,37.56,2026-03-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,63.004,-3.6312,177.19,6927800,4-4
2285,BITB,1.015314,1.859331,37.06,2026-03-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,77.053,-3.6279,179.35,6853900,4-4
2286,BITB,1.021402,1.859331,39.72,2026-03-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,77.053,-3.6245,176.8,6515400,4-4
2287,BITB,1.032943,1.925459,38.7,2026-03-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,78.457,-3.6181,166.98,5628700,4-4
2288,BITB,1.061289,1.754132,36.98,2026-03-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,74.82,-3.6024,163.83,3069000,4-4
2289,BITB,1.016595,1.797643,37.5,2026-03-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,75.743,-3.6272,153.66,5167200,4-4
2290,BITB,0.929191,1.529102,38.05,2026-03-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,70.042,-3.6756,154.41,4777600,4-4
2291,BITB,0.930102,1.326161,38.37,2026-03-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,65.733,-3.6751,152.39,3206900,4-4
2292,BITB,0.894883,1.284614,38.27,2026-03-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,64.851,-3.6946,151.37,3052200,4-4
2293,BITB,0.871483,1.284614,38.67,2026-03-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,64.851,-3.7076,157.15,5953800,4-4
2294,BITB,0.866284,0.580505,40.18,2026-03-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,49.902,-3.7105,158.95,4149300,4-4
2295,BITB,0.799054,0.767194,40.51,2026-03-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,53.865,-3.7477,159.37,3537600,3-4
2296,BITB,0.875775,0.586571,38.58,2026-03-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,50.03,-3.7052,158.7,2510300,4-4
2297,BITB,0.847051,0.190059,38.16,2026-03-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,41.612,-3.7211,159.25,2718600,3-3
2298,BITB,0.816364,0.260534,38.13,2026-03-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.108,-3.7381,159.59,2486800,3-3
2299,BITB,0.822369,0.260534,38.38,2026-03-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.108,-3.7348,154.45,2240200,3-3
2300,BITB,0.793747,0.260534,37.65,2026-03-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.108,-3.7507,151.9,2293700,3-3
2301,BITB,0.833807,0.260534,38.47,2026-03-25,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.108,-3.7285,151.12,1501000,3-3
2302,BITB,0.807532,0.260534,37.21,2026-03-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.108,-3.743,148.71,2171600,3-3
2303,BITB,0.867012,-0.091486,35.84,2026-03-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.634,-3.7101,144.59,2336400,4-3
2304,BITB,0.818795,-0.091486,36.11,2026-03-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.634,-3.7368,144.81,2521500,3-3
2305,BITB,0.813385,0.274156,36.81,2026-03-31,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.397,-3.7398,137.61,2959500,3-3
2306,BITB,0.820083,-0.387561,37.01,2026-04-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.348,-3.7361,128.53,1710700,3-2
2307,BITB,0.814091,-0.387561,36.39,2026-04-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.348,-3.7394,119.58,1946800,3-2
2308,BITB,0.899295,-0.453689,37.87,2026-04-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,27.944,-3.6922,112.6,1883200,4-2
2309,BITB,0.854581,-0.453689,37.47,2026-04-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,27.944,-3.7169,110.28,1728500,3-2
2310,BITB,0.932463,-0.4972,38.74,2026-04-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,27.02,-3.6738,104.27,1744700,4-2
2311,BITB,0.947648,0.062573,39.18,2026-04-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,38.905,-3.6654,98.83,1724200,4-3
2312,BITB,0.983472,-0.309092,39.82,2026-04-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,31.014,-3.6455,95.73,1451500,4-2
2313,BITB,0.981747,-0.114353,39.85,2026-04-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.149,-3.6465,93.18,1588200,4-3
2314,BITB,0.9942,-0.114353,40.35,2026-04-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,35.149,-3.6396,87.12,2552100,4-3
2315,BITB,0.985887,0.109957,40.76,2026-04-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,39.911,-3.6442,81.87,1386100,4-3
2316,BITB,0.986888,0.320295,40.94,2026-04-16,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,44.377,-3.6436,78.37,1704000,4-3
2317,BITB,0.92747,0.320295,42.09,2026-04-17,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,44.377,-3.6766,82.23,4228300,4-3
2318,BITB,0.953148,0.320295,41.46,2026-04-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,44.377,-3.6623,80.13,1438700,4-3
2319,BITB,0.997367,0.51729,40.76,2026-04-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,48.559,-3.6378,78.58,1527000,4-4
2320,BITB,1.090485,0.51729,42.84,2026-04-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,48.559,-3.5862,77.94,1693300,4-4
2321,BITB,1.084378,0.51729,42.23,2026-04-23,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,48.559,-3.5896,77.62,1885600,4-4
2322,BITB,1.031165,0.690847,42.18,2026-04-24,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,52.244,-3.6191,77.94,1526000,4-4
2323,BITB,0.993108,0.817513,41.75,2026-04-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,54.934,-3.6402,76.91,1420300,4-4
2324,BITB,0.957094,0.817513,41.45,2026-04-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,54.934,-3.6601,74.4,750000,4-4
2325,BITB,0.973764,0.918076,40.98,2026-04-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,57.069,-3.6509,73.07,1535900,4-4
2326,BITB,0.99435,0.614753,41.48,2026-04-30,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,50.629,-3.6395,69.8,970900,4-4
2327,BITB,1.034131,0.614753,42.59,2026-05-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,50.629,-3.6174,70.52,1843100,4-4
2328,BITB,1.047772,0.614753,43.48,2026-05-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,50.629,-3.6099,70.15,1452600,4-4
2329,BITB,1.017595,0.614753,44.32,2026-05-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,50.629,-3.6266,69.26,1185500,4-4
2330,BITB,0.99952,0.679741,44.22,2026-05-06,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,52.009,-3.6366,68.29,1005200,4-4
2331,BITB,0.960665,0.679741,43.52,2026-05-07,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,52.009,-3.6582,68.01,1417800,4-4
2332,BITB,0.934501,0.285811,43.54,2026-05-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.645,-3.6727,66.19,673300,4-3
2333,BITB,0.955453,0.285811,44.51,2026-05-11,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,43.645,-3.661,66.05,1233700,4-3
2334,BITB,0.999244,0.012935,43.87,2026-05-12,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,37.851,-3.6368,65.54,1199100,4-3
2335,BITB,1.014275,0.012935,43.22,2026-05-13,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,37.851,-3.6284,63.95,1606800,4-3
2336,BITB,1.030957,-0.211375,44.22,2026-05-14,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,33.089,-3.6192,65.07,1813400,4-3
2337,BITB,1.084453,-0.608402,42.95,2026-05-15,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,24.659,-3.5895,65.06,1616400,4-2
2338,BITB,1.114687,-0.608402,41.73,2026-05-18,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,24.659,-3.5728,60.31,1875400,4-2
2339,BITB,1.084048,-0.385368,41.68,2026-05-19,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,29.395,-3.5898,58.99,767300,4-2
2340,BITB,1.08852,-0.852863,42.15,2026-05-20,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,19.469,-3.5873,57.78,873700,4-1
2341,BITB,0.983673,-0.63286,42.14,2026-05-21,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,24.14,-3.6454,56.25,956500,4-2
2342,BITB,1.026179,-0.63286,41.14,2026-05-22,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,24.14,-3.6218,55.03,1312000,4-2
2343,BITB,1.026094,-0.462559,41.21,2026-05-26,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,27.756,-3.6219,56.49,2309400,4-2
2344,BITB,1.046121,-0.589225,40.66,2026-05-27,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.066,-3.6108,55.78,1091900,4-2
2345,BITB,1.0595,-0.589225,39.82,2026-05-28,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.066,-3.6034,57.4,1635300,4-2
2346,BITB,1.03494,-0.441099,39.87,2026-05-29,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,28.211,-3.617,57.44,1599300,4-2
2347,BITB,1.040696,-0.503419,38.81,2026-06-01,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,26.888,-3.6138,59.32,2051000,4-2
2348,BITB,1.081697,-0.503419,36.49,2026-06-02,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,26.888,-3.5911,60.38,2765100,4-2
2349,BITB,1.093014,-0.503419,35.49,2026-06-03,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,26.888,-3.5848,60.64,1929500,4-2
2350,BITB,1.08007,-0.503419,34.51,2026-06-04,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,26.888,-3.592,62.99,2953900,4-2
2351,BITB,1.120914,-0.568407,32.74,2026-06-05,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.508,-3.5693,68.28,4753400,4-2
2352,BITB,1.186843,-0.568407,34.4,2026-06-08,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,25.508,-3.5328,68.46,1903100,4-2
2353,BITB,1.217509,-0.734249,33.68,2026-06-09,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,21.987,-3.5158,70.92,2402300,4-1
2354,BITB,1.171241,-0.615916,33.61,2026-06-10,Bitwise Bitcoin ETF,Bitwise,BTC,0.2,24.5,-3.5414,71.21,1814700,4-2
